age,distrib
1,0.0
2,4.085787594423131
3,11.083221775965836
4,9.906291833479699
5,11.264502455357881
6,15.372601517593951
7,10.940986166952394
8,6.682284695273031
9,3.1012940652355083
10,7.711401160086531
11,5.848393573822739
12,2.2088353407762535
13,3.162650601721087
14,8.631749219311956
