age,distrib
1,9.999999999999998
2,9.473684210526313
3,8.94736842105263
4,8.421052631578945
5,7.894736842105263
6,7.368421052631578
7,6.842105263157894
8,6.31578947368421
9,5.789473684210526
10,5.263157894736842
11,4.7368421052631575
12,4.2105263157894735
13,3.684210526315789
14,3.157894736842105
15,2.631578947368421
16,2.1052631578947367
17,1.5789473684210529
18,1.052631578947368
19,0.5263157894736848
20,0.0
