age,distrib
1,1.2296707656926247
2,1.8775618137544718
3,0.0
4,1.6924500860881357
5,5.2889065193328415
6,6.611133148858634
7,14.544492928472733
8,26.444532590515855
9,17.188946182605633
10,11.900039668191475
11,9.25558640791022
12,1.3222266295257927
13,2.6444532590515855
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
