age,distrib
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,4.085787594423131
8,11.083221775965836
9,9.906291833479699
10,11.264502455357881
11,15.372601517593951
12,10.940986166952394
13,6.682284695273031
14,3.1012940652355083
15,7.711401160086531
16,5.848393573822739
17,2.2088353407762535
18,3.162650601721087
19,8.631749219311956
