age,distrib
1,4.139214973859207
2,7.796538305927281
3,5.154611737255864
4,4.0713113031833865
5,2.3310823255070687
6,2.5790096841282724
7,5.029858479896288
8,3.5612441887870645
9,6.049992707722979
10,10.879049166085064
11,0.82141
12,3.134872297352473
13,7.096972573759554
14,6.430569099363739
15,7.199617659271189
16,9.525713197679629
17,7.016435661061814
18,4.605065744559647
19,2.5774305289962762
