age,distrib
1,9.677419355774193
2,7.526881720602151
3,0.0
4,5.376344086430107
5,4.301075269344086
6,5.376344086430107
7,11.827956990946237
8,21.50537634172043
9,13.978494621118278
10,9.677419355774193
11,7.526881720602151
12,1.0752688170860214
13,2.150537634172043
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
