age,distrib
1,21.1073
2,15.2249
3,15.5709
4,7.61246
5,11.7647
6,5.53633
7,5.19031
8,4.15225
9,3.11419
10,3.11419
11,2.07612
12,1.38408
13,1.03806
14,0.34602
15,0.34602
16,0.34602
17,1.03806
18,0.69204
19,0.34602
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
